603669 灵康药业 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2015/05/28,16.85,16.85,16.85,16.85,14900,251065.00
2015/05/29,18.54,18.54,18.54,18.54,10600,196524.00
2015/06/01,20.39,20.39,20.39,20.39,7500,152925.00
2015/06/02,22.43,22.43,22.43,22.43,8300,186169.00
2015/06/03,24.67,24.67,24.67,24.67,12300,303441.00
2015/06/04,27.14,27.14,27.14,27.14,17600,477664.00
2015/06/05,29.85,29.85,29.85,29.85,16000,477600.00
2015/06/08,32.84,32.84,32.84,32.84,21800,715912.00
2015/06/09,36.12,36.12,36.12,36.12,31600,1141392.00
2015/06/10,39.73,39.73,39.73,39.73,74800,2971804.00
2015/06/11,43.70,43.70,43.70,43.70,57100,2495270.00
2015/06/12,48.07,48.07,48.07,48.07,39100,1879537.00
2015/06/15,52.88,52.88,52.88,52.88,187700,9925576.00
2015/06/16,58.17,58.17,53.19,58.17,25686572,1473115008.00
2015/06/17,54.00,56.40,52.35,52.35,5961400,318299232.00
2015/06/18,48.00,50.00,47.12,47.12,19966784,950044608.00
2015/06/19,43.44,44.58,42.41,42.41,12560369,540827904.00
2015/06/23,42.02,43.02,38.85,42.13,10770502,445835520.00
2015/06/24,42.98,43.90,40.87,41.72,11766648,499970048.00
2015/06/25,41.50,41.50,38.85,38.93,10518267,422070528.00
2015/06/26,37.50,37.68,35.04,35.04,7574539,272772704.00
2015/06/29,35.70,35.95,31.54,31.54,9169652,301554432.00
2015/06/30,31.53,33.98,28.39,33.32,10996531,342436736.00
2015/07/01,32.50,35.35,31.50,31.69,10570414,357672608.00
2015/07/02,31.99,33.34,30.00,30.99,8633918,274880832.00
2015/07/03,29.98,32.73,28.86,30.77,8124607,249593792.00
2015/07/06,33.85,33.85,27.75,29.96,10494693,327931680.00
2015/07/07,28.00,28.89,26.96,26.96,4161965,114259312.00
2015/07/08,24.26,24.86,24.26,24.26,3397720,82507120.00
2015/07/09,22.10,26.69,22.10,26.69,9094561,234313232.00
2015/07/10,27.99,29.36,27.70,29.36,3415145,98356352.00
2015/07/13,32.26,32.30,30.12,32.30,8244028,264209120.00
2015/07/14,33.80,35.35,32.40,33.22,14902911,508351104.00
2015/07/15,31.50,32.49,29.90,29.90,7300532,224531360.00
2015/07/16,28.00,31.50,27.00,30.08,6576329,194474656.00
2015/07/17,30.39,32.58,30.03,31.97,5995910,188425616.00
2015/07/20,31.79,32.61,31.11,31.53,6928229,219886736.00
2015/07/21,30.85,34.58,30.21,33.83,8766736,283029152.00
2015/07/22,33.40,34.20,32.00,33.66,8985021,299545664.00
2015/07/23,33.30,37.03,33.12,37.03,14557374,520477728.00
2015/07/24,37.90,39.00,35.30,35.94,16737645,629810560.00
2015/07/27,34.69,36.84,32.35,32.35,10149410,352599680.00
2015/07/28,29.36,33.00,29.12,30.08,8987460,273143552.00
2015/07/29,31.30,33.09,29.60,33.06,8422568,262008464.00
2015/07/30,33.00,35.77,31.80,32.65,10632274,358286368.00
2015/07/31,33.35,35.92,33.32,35.92,13871649,487145184.00
2015/08/03,37.00,39.51,36.46,39.51,30431229,1168388480.00
2015/08/04,39.52,40.91,35.56,39.45,25924525,979394496.00
2015/08/05,37.60,43.25,37.25,41.22,24354821,991271552.00
2015/08/06,39.60,41.00,37.50,38.29,17278051,677461568.00
2015/08/07,37.47,39.18,37.46,38.21,12685502,486467552.00
2015/08/10,38.60,40.00,38.57,39.58,11965943,471202304.00
2015/08/11,39.53,41.22,39.00,39.71,11688084,468517024.00
2015/08/12,39.51,40.95,38.00,38.03,10173431,399464192.00
2015/08/13,37.00,38.30,36.60,37.94,8307771,310845024.00
2015/08/14,38.00,40.35,37.52,39.89,12271551,475488032.00
2015/08/17,39.40,40.00,37.60,38.25,8246565,317458784.00
2015/08/18,37.88,39.34,34.43,34.43,8971278,331944320.00
2015/08/19,31.85,36.48,31.01,35.70,10406237,349776000.00
2015/08/20,34.95,35.98,32.66,32.73,7199832,247583344.00
2015/08/21,32.18,33.18,30.10,30.49,6834764,217100656.00
2015/08/24,29.11,30.01,27.44,27.44,5512897,153989856.00
2015/08/25,24.74,27.95,24.70,24.70,7383258,189088560.00
2015/08/26,25.60,27.17,24.51,26.86,13959622,368491456.00
2015/08/27,27.20,27.81,24.69,27.67,11607028,310098848.00
2015/08/28,28.00,29.68,27.09,29.37,11192332,315485824.00
2015/08/31,28.80,28.81,26.43,26.44,7475071,207573472.00
2015/09/01,26.48,28.85,24.21,26.78,11841659,319069920.00
2015/09/02,25.00,29.46,24.50,28.03,17836550,506401056.00
2015/09/07,28.10,29.94,27.67,29.49,17031102,488960960.00
2015/09/08,28.55,31.20,28.26,30.55,13244659,391231104.00
2015/09/09,30.20,31.30,29.78,30.72,14739521,451520000.00
2015/09/10,29.91,30.28,28.69,28.72,8890348,261767936.00
2015/09/11,28.60,29.20,28.00,28.74,5429916,155635600.00
2015/09/14,29.70,29.70,25.87,25.87,7194776,196482496.00
2015/09/15,25.00,25.50,23.28,23.30,6142842,149135808.00
2015/09/16,23.60,25.63,23.59,25.63,6888366,168804624.00
2015/09/17,25.15,26.96,24.70,24.78,7195239,185619200.00
2015/09/18,25.19,25.35,24.40,25.00,4029732,100362928.00
2015/09/21,25.00,26.50,24.61,26.29,5565174,143480512.00
2015/09/22,26.26,27.27,26.10,26.91,6860504,183699840.00
2015/09/23,26.40,26.95,26.18,26.47,4790628,127032320.00
2015/09/24,26.50,27.20,26.46,26.83,4255315,114138560.00
2015/09/25,27.00,27.30,25.21,25.48,4851606,127577816.00
2015/09/28,25.57,26.29,25.10,26.22,2570503,66555500.00
2015/09/29,25.72,26.25,25.40,25.82,2923564,75391520.00
2015/09/30,25.95,26.08,25.59,25.69,2253599,58122204.00
2015/10/08,26.95,27.28,26.58,26.74,4729921,127100760.00
2015/10/09,26.74,27.11,26.61,27.02,4151929,111654968.00
2015/10/12,27.20,29.72,27.15,29.40,8962615,256285184.00
2015/10/13,28.90,29.52,28.70,29.32,5866893,170688288.00
2015/10/14,29.32,29.68,28.40,28.53,4593240,132913872.00
2015/10/15,28.39,29.57,28.10,29.51,6121693,177715568.00
2015/10/16,29.61,31.25,29.16,30.02,7959341,239019504.00
2015/10/19,29.97,30.63,29.20,29.70,6678457,199410480.00
2015/10/20,30.21,30.48,29.75,30.20,6239426,187356592.00
2015/10/21,30.16,30.58,27.36,27.50,7308309,213286256.00
2015/10/22,27.50,29.06,27.49,28.91,5842716,165062640.00
2015/10/23,29.18,30.16,29.18,30.05,6533382,195207856.00
2015/10/26,30.51,30.68,29.80,30.27,5870756,177262016.00
2015/10/27,29.80,31.16,28.42,31.01,8307012,246766688.00
2015/10/28,30.90,31.11,29.55,29.83,6064918,184561952.00
2015/10/29,30.10,31.09,29.71,30.47,5802445,177185952.00
2015/10/30,30.22,30.50,29.50,30.26,4221724,127186944.00
2015/11/02,29.70,31.94,29.30,31.27,8216421,255188976.00
2015/11/03,31.34,32.85,30.90,32.28,7915246,252465744.00
2015/11/04,32.31,33.58,32.11,33.37,8209341,270374112.00
2015/11/05,33.30,33.69,32.40,32.85,6104268,201394944.00
2015/11/06,32.94,33.98,32.94,33.88,6261983,210048912.00
2015/11/09,33.55,35.68,32.99,34.62,7895289,271763872.00
2015/11/10,34.10,35.60,33.88,34.32,5233298,181136240.00
2015/11/11,34.12,36.18,33.99,36.10,6480990,228681952.00
2015/11/12,36.29,39.19,36.11,38.53,9661176,362300832.00
2015/11/13,37.01,38.50,34.68,35.25,9179063,334020352.00
2015/11/16,34.50,35.80,33.69,35.70,3970601,138160064.00
2015/11/17,36.30,36.77,34.80,35.02,4876525,174452320.00
2015/11/18,35.13,35.37,33.50,33.77,3299480,113931584.00
2015/11/19,34.17,35.35,33.83,35.32,3265055,113162464.00
2015/11/20,35.49,36.23,35.32,35.74,3689688,132074512.00
2015/11/23,35.76,35.94,34.60,34.76,3446957,121816904.00
2015/11/24,34.50,36.51,34.50,36.47,5038133,179963216.00
2015/11/25,36.49,36.88,36.00,36.72,4692842,171465072.00
2015/11/26,36.69,37.36,36.00,36.10,6173524,225925520.00
2015/11/27,35.45,36.29,33.00,33.99,4962296,173428448.00
2015/11/30,33.91,34.88,31.90,34.64,4289133,144296576.00
2015/12/01,34.18,35.64,33.70,34.01,5709144,198066064.00
2015/12/02,33.50,33.54,31.28,32.72,4246833,137745008.00
2015/12/03,32.70,33.63,32.68,33.60,2925008,97389392.00
2015/12/04,33.43,34.58,33.12,33.98,3881886,132173584.00
2015/12/07,34.10,34.25,33.35,33.90,2745569,92838264.00
2015/12/08,34.00,34.30,33.36,33.58,3068206,103837408.00
2015/12/09,33.25,33.68,33.01,33.16,2134579,71138744.00
2015/12/10,33.21,33.62,32.45,32.47,2430351,79959048.00
2015/12/11,32.32,32.78,32.15,32.22,1592279,51632976.00
2015/12/14,31.98,32.96,31.96,32.79,2422879,79019688.00
2015/12/15,32.91,33.19,32.65,32.77,2441742,80384920.00
2015/12/16,32.99,33.85,32.85,33.39,4204497,140284528.00
2015/12/17,33.56,34.43,33.56,34.41,4793677,163113200.00
2015/12/18,34.41,35.50,34.41,34.88,5535661,193410768.00
2015/12/21,34.78,35.40,34.55,35.14,4134940,145269440.00
2015/12/22,35.50,36.14,35.15,36.10,5793745,206206128.00
2015/12/23,36.01,37.18,35.01,35.21,5319322,192455936.00
2015/12/24,34.95,36.29,34.68,36.21,3805632,135103856.00
2015/12/25,36.65,37.19,36.15,36.35,3789091,138861216.00
2015/12/28,36.60,36.81,34.61,34.64,4533377,161669024.00
2015/12/29,34.57,34.97,34.31,34.96,2689781,93228504.00
2015/12/30,35.19,36.30,34.93,35.99,3662554,130736792.00
2015/12/31,36.09,36.12,34.80,34.89,2620576,92519664.00
2016/01/04,35.01,35.01,31.41,31.43,2704993,89076664.00
2016/01/05,30.01,31.77,29.23,30.49,3696366,112797512.00
2016/01/06,30.90,31.30,30.40,31.27,2302050,71120744.00
2016/01/07,30.51,30.90,28.18,28.32,619100,18358644.00
2016/01/08,29.19,29.85,27.59,29.27,2634365,76608128.00
2016/01/11,28.42,29.18,26.49,26.56,3597879,99525256.00
2016/01/12,27.00,27.20,26.40,26.94,1882393,50570700.00
2016/01/13,27.20,27.86,26.88,26.90,3363940,92359120.00
2016/01/14,26.03,27.95,25.85,27.84,3322549,89249720.00
2016/01/15,27.11,27.77,26.55,26.70,2057426,55966008.00
2016/01/18,26.16,27.75,26.11,27.46,2203261,60061444.00
2016/01/19,27.41,28.70,27.41,28.66,2628018,73998352.00
2016/01/20,28.78,30.20,28.60,29.40,3910947,115184672.00
2016/01/21,28.96,29.61,28.27,28.44,3217553,93190992.00
2016/01/22,28.88,30.38,28.85,30.19,5204101,154393648.00
2016/01/25,30.45,30.48,29.80,30.31,1951355,58715188.00
2016/01/26,30.00,30.00,27.40,27.75,2651112,75900928.00
2016/01/27,27.95,28.35,26.01,27.77,2255675,60844272.00
2016/01/28,27.55,27.75,26.31,26.47,1725011,46848424.00
2016/01/29,26.90,28.93,26.61,28.67,2031891,56450536.00
2016/02/01,28.60,28.82,27.30,27.78,1525199,43037744.00
2016/02/02,28.05,29.71,28.00,29.46,2398031,70020576.00
2016/02/03,29.07,29.96,28.80,29.79,1445680,42532836.00
2016/02/04,29.88,30.60,29.71,30.25,1786894,54008676.00
2016/02/05,30.30,30.58,29.90,29.98,1261157,38183972.00
2016/02/15,28.95,30.69,28.80,30.27,1203573,36087756.00
2016/02/16,30.27,31.37,30.27,31.24,1620662,50221608.00
2016/02/17,31.20,31.30,30.41,31.16,1489396,46048500.00
2016/02/18,31.26,31.48,30.41,30.42,1388547,42743388.00
2016/02/19,30.31,30.90,29.77,30.23,1728304,52615064.00
2016/02/22,30.60,30.95,30.18,30.72,1716437,52446248.00
2016/02/23,30.65,30.88,29.93,30.30,1424451,43295740.00
2016/02/24,30.20,30.49,29.59,30.31,1267857,38047368.00
2016/02/25,30.01,30.25,27.28,27.31,2106646,60101924.00
2016/02/26,27.65,27.99,27.00,27.53,1093634,30099908.00
2016/02/29,27.50,27.53,25.70,26.01,1393414,36541460.00
2016/03/01,26.20,26.83,25.80,26.43,1087128,28616538.00
2016/03/02,26.45,27.80,26.38,27.69,1783814,48149752.00
2016/03/03,27.69,28.07,27.40,27.60,1258424,34885724.00
2016/03/04,27.50,27.57,26.05,26.46,1269265,33915856.00
2016/03/07,26.60,27.36,26.60,26.93,766825,20743192.00
2016/03/08,27.10,28.19,26.18,28.16,2651966,72810704.00
2016/03/09,27.50,27.78,26.90,27.01,1584035,43238632.00
数据来源:通达信
